method_id,method,scale,dimension,evaluation,n_runs,success_rate,mean_best_so_far,std_best_so_far,q25_best_so_far,q75_best_so_far,sem_best_so_far
full_space_bo,Full BO,large,80-D,129,20,0.3,2.031045920978561,3.344384872734897,0.0,4.5410024551245,0.7478271918357212
full_space_bo,Full BO,large,80-D,130,20,0.3,2.031045920978561,3.344384872734897,0.0,4.5410024551245,0.7478271918357212
full_space_bo,Full BO,large,80-D,131,20,0.3,2.031045920978561,3.344384872734897,0.0,4.5410024551245,0.7478271918357212
full_space_bo,Full BO,large,80-D,132,20,0.3,2.031045920978561,3.344384872734897,0.0,4.5410024551245,0.7478271918357212
full_space_bo,Full BO,large,80-D,133,20,0.3,2.031045920978561,3.344384872734897,0.0,4.5410024551245,0.7478271918357212
full_space_bo,Full BO,large,80-D,134,20,0.3,2.031045920978561,3.344384872734897,0.0,4.5410024551245,0.7478271918357212
full_space_bo,Full BO,large,80-D,135,20,0.3,2.031045920978561,3.344384872734897,0.0,4.5410024551245,0.7478271918357212
full_space_bo,Full BO,large,80-D,136,20,0.3,2.031045920978561,3.344384872734897,0.0,4.5410024551245,0.7478271918357212
full_space_bo,Full BO,large,80-D,137,20,0.3,2.031045920978561,3.344384872734897,0.0,4.5410024551245,0.7478271918357212
full_space_bo,Full BO,large,80-D,138,20,0.3,2.031045920978561,3.344384872734897,0.0,4.5410024551245,0.7478271918357212
full_space_bo,Full BO,large,80-D,139,20,0.3,2.031045920978561,3.344384872734897,0.0,4.5410024551245,0.7478271918357212
full_space_bo,Full BO,large,80-D,140,20,0.3,2.031045920978561,3.344384872734897,0.0,4.5410024551245,0.7478271918357212
full_space_bo,Full BO,large,80-D,141,20,0.3,2.031045920978561,3.344384872734897,0.0,4.5410024551245,0.7478271918357212
full_space_bo,Full BO,large,80-D,142,20,0.3,2.031045920978561,3.344384872734897,0.0,4.5410024551245,0.7478271918357212
full_space_bo,Full BO,large,80-D,143,20,0.3,2.031045920978561,3.344384872734897,0.0,4.5410024551245,0.7478271918357212
full_space_bo,Full BO,large,80-D,144,20,0.3,2.031045920978561,3.344384872734897,0.0,4.5410024551245,0.7478271918357212
full_space_bo,Full BO,large,80-D,145,20,0.3,2.031045920978561,3.344384872734897,0.0,4.5410024551245,0.7478271918357212
full_space_bo,Full BO,large,80-D,146,20,0.3,2.031045920978561,3.344384872734897,0.0,4.5410024551245,0.7478271918357212
full_space_bo,Full BO,large,80-D,147,20,0.3,2.031045920978561,3.344384872734897,0.0,4.5410024551245,0.7478271918357212
full_space_bo,Full BO,large,80-D,148,20,0.3,2.031045920978561,3.344384872734897,0.0,4.5410024551245,0.7478271918357212
full_space_bo,Full BO,large,80-D,149,20,0.3,2.031045920978561,3.344384872734897,0.0,4.5410024551245,0.7478271918357212
full_space_bo,Full BO,large,80-D,150,20,0.35,2.2699983367278107,3.36231200098256,0.0,4.766120293028506,0.7518358195760344
full_space_bo,Full BO,large,80-D,151,20,0.35,2.2699983367278107,3.36231200098256,0.0,4.766120293028506,0.7518358195760344
full_space_bo,Full BO,large,80-D,152,20,0.35,2.2699983367278107,3.36231200098256,0.0,4.766120293028506,0.7518358195760344
full_space_bo,Full BO,large,80-D,153,20,0.35,2.2699983367278107,3.36231200098256,0.0,4.766120293028506,0.7518358195760344
full_space_bo,Full BO,large,80-D,154,20,0.35,2.2699983367278107,3.36231200098256,0.0,4.766120293028506,0.7518358195760344
full_space_bo,Full BO,large,80-D,155,20,0.35,2.2699983367278107,3.36231200098256,0.0,4.766120293028506,0.7518358195760344
full_space_bo,Full BO,large,80-D,156,20,0.35,2.2699983367278107,3.36231200098256,0.0,4.766120293028506,0.7518358195760344
full_space_bo,Full BO,large,80-D,157,20,0.35,2.2699983367278107,3.36231200098256,0.0,4.766120293028506,0.7518358195760344
full_space_bo,Full BO,large,80-D,158,20,0.35,2.2699983367278107,3.36231200098256,0.0,4.766120293028506,0.7518358195760344
full_space_bo,Full BO,large,80-D,159,20,0.35,2.2699983367278107,3.36231200098256,0.0,4.766120293028506,0.7518358195760344
full_space_bo,Full BO,large,80-D,160,20,0.35,2.2699983367278107,3.36231200098256,0.0,4.766120293028506,0.7518358195760344
full_space_bo,Full BO,large,80-D,161,20,0.35,2.2699983367278107,3.36231200098256,0.0,4.766120293028506,0.7518358195760344
full_space_bo,Full BO,large,80-D,162,20,0.35,2.2699983367278107,3.36231200098256,0.0,4.766120293028506,0.7518358195760344
full_space_bo,Full BO,large,80-D,163,20,0.35,2.279338344255194,3.3698994929245383,0.0,4.812820330665423,0.7535324343521339
full_space_bo,Full BO,large,80-D,164,20,0.35,2.279338344255194,3.3698994929245383,0.0,4.812820330665423,0.7535324343521339
full_space_bo,Full BO,large,80-D,165,20,0.35,2.279338344255194,3.3698994929245383,0.0,4.812820330665423,0.7535324343521339
full_space_bo,Full BO,large,80-D,166,20,0.35,2.279338344255194,3.3698994929245383,0.0,4.812820330665423,0.7535324343521339
full_space_bo,Full BO,large,80-D,167,20,0.35,2.279338344255194,3.3698994929245383,0.0,4.812820330665423,0.7535324343521339
full_space_bo,Full BO,large,80-D,168,20,0.35,2.279338344255194,3.3698994929245383,0.0,4.812820330665423,0.7535324343521339
full_space_bo,Full BO,large,80-D,169,20,0.35,2.279338344255194,3.3698994929245383,0.0,4.812820330665423,0.7535324343521339
full_space_bo,Full BO,large,80-D,170,20,0.35,2.279338344255194,3.3698994929245383,0.0,4.812820330665423,0.7535324343521339
full_space_bo,Full BO,large,80-D,171,20,0.35,2.279338344255194,3.3698994929245383,0.0,4.812820330665423,0.7535324343521339
full_space_bo,Full BO,large,80-D,172,20,0.35,2.279338344255194,3.3698994929245383,0.0,4.812820330665423,0.7535324343521339
full_space_bo,Full BO,large,80-D,173,20,0.35,2.279338344255194,3.3698994929245383,0.0,4.812820330665423,0.7535324343521339
full_space_bo,Full BO,large,80-D,174,20,0.35,2.279338344255194,3.3698994929245383,0.0,4.812820330665423,0.7535324343521339
full_space_bo,Full BO,large,80-D,175,20,0.35,2.279338344255194,3.3698994929245383,0.0,4.812820330665423,0.7535324343521339
full_space_bo,Full BO,large,80-D,176,20,0.35,2.279338344255194,3.3698994929245383,0.0,4.812820330665423,0.7535324343521339
full_space_bo,Full BO,large,80-D,177,20,0.35,2.279338344255194,3.3698994929245383,0.0,4.812820330665423,0.7535324343521339
full_space_bo,Full BO,large,80-D,178,20,0.35,2.279338344255194,3.3698994929245383,0.0,4.812820330665423,0.7535324343521339
full_space_bo,Full BO,large,80-D,179,20,0.35,2.279338344255194,3.3698994929245383,0.0,4.812820330665423,0.7535324343521339
full_space_bo,Full BO,large,80-D,180,20,0.35,2.279338344255194,3.3698994929245383,0.0,4.812820330665423,0.7535324343521339
full_space_bo,Full BO,large,80-D,181,20,0.35,2.279338344255194,3.3698994929245383,0.0,4.812820330665423,0.7535324343521339
full_space_bo,Full BO,large,80-D,182,20,0.35,2.279338344255194,3.3698994929245383,0.0,4.812820330665423,0.7535324343521339
full_space_bo,Full BO,large,80-D,183,20,0.35,2.279338344255194,3.3698994929245383,0.0,4.812820330665423,0.7535324343521339
full_space_bo,Full BO,large,80-D,184,20,0.35,2.279338344255194,3.3698994929245383,0.0,4.812820330665423,0.7535324343521339
full_space_bo,Full BO,large,80-D,185,20,0.35,2.279338344255194,3.3698994929245383,0.0,4.812820330665423,0.7535324343521339
full_space_bo,Full BO,large,80-D,186,20,0.35,2.279338344255194,3.3698994929245383,0.0,4.812820330665423,0.7535324343521339
full_space_bo,Full BO,large,80-D,187,20,0.35,2.279338344255194,3.3698994929245383,0.0,4.812820330665423,0.7535324343521339
full_space_bo,Full BO,large,80-D,188,20,0.35,2.279338344255194,3.3698994929245383,0.0,4.812820330665423,0.7535324343521339
full_space_bo,Full BO,large,80-D,189,20,0.35,2.279338344255194,3.3698994929245383,0.0,4.812820330665423,0.7535324343521339
full_space_bo,Full BO,large,80-D,190,20,0.35,2.279338344255194,3.3698994929245383,0.0,4.812820330665423,0.7535324343521339
full_space_bo,Full BO,large,80-D,191,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,192,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,193,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,194,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,195,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,196,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,197,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,198,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,199,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,200,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,201,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,202,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,203,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,204,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,205,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,206,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,207,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,208,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,209,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,210,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,211,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,212,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,213,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,214,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,215,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,216,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,217,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,218,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,219,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,220,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,221,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,222,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,223,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,224,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,225,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,226,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,227,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,228,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,229,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,230,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,231,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,232,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,233,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,234,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,235,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,236,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,237,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,238,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,239,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,240,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,241,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,242,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,243,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,244,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,245,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,246,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,247,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,248,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,249,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,250,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,251,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,252,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,253,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,254,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,255,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,256,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,257,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,258,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,259,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,260,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,261,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,262,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,263,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,264,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,265,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,266,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,267,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,268,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,269,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,270,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,271,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,272,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,273,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,274,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,275,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,276,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,277,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,278,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,279,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,280,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,281,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,282,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,283,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,284,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,285,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,286,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,287,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,288,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,289,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,290,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,291,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,292,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,293,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,294,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,295,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,296,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,297,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,298,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,299,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
full_space_bo,Full BO,large,80-D,300,20,0.35,2.3843625516122855,3.5224026838115154,0.0,4.812820330665423,0.7876331845130247
rs,RS,large,80-D,1,20,0.0,0.0,0.0,0.0,0.0,0.0
rs,RS,large,80-D,2,20,0.0,0.0,0.0,0.0,0.0,0.0
rs,RS,large,80-D,3,20,0.0,0.0,0.0,0.0,0.0,0.0
rs,RS,large,80-D,4,20,0.0,0.0,0.0,0.0,0.0,0.0
rs,RS,large,80-D,5,20,0.0,0.0,0.0,0.0,0.0,0.0
rs,RS,large,80-D,6,20,0.0,0.0,0.0,0.0,0.0,0.0
rs,RS,large,80-D,7,20,0.0,0.0,0.0,0.0,0.0,0.0
rs,RS,large,80-D,8,20,0.05,0.3155271769358878,1.411080432754498,0.0,0.0,0.3155271769358878
rs,RS,large,80-D,9,20,0.05,0.3155271769358878,1.411080432754498,0.0,0.0,0.3155271769358878
rs,RS,large,80-D,10,20,0.05,0.3155271769358878,1.411080432754498,0.0,0.0,0.3155271769358878
rs,RS,large,80-D,11,20,0.05,0.3155271769358878,1.411080432754498,0.0,0.0,0.3155271769358878
rs,RS,large,80-D,12,20,0.05,0.3155271769358878,1.411080432754498,0.0,0.0,0.3155271769358878
rs,RS,large,80-D,13,20,0.05,0.3155271769358878,1.411080432754498,0.0,0.0,0.3155271769358878
rs,RS,large,80-D,14,20,0.05,0.3155271769358878,1.411080432754498,0.0,0.0,0.3155271769358878
rs,RS,large,80-D,15,20,0.05,0.3155271769358878,1.411080432754498,0.0,0.0,0.3155271769358878
rs,RS,large,80-D,16,20,0.05,0.3155271769358878,1.411080432754498,0.0,0.0,0.3155271769358878
rs,RS,large,80-D,17,20,0.05,0.3155271769358878,1.411080432754498,0.0,0.0,0.3155271769358878
rs,RS,large,80-D,18,20,0.05,0.3155271769358878,1.411080432754498,0.0,0.0,0.3155271769358878
rs,RS,large,80-D,19,20,0.05,0.3155271769358878,1.411080432754498,0.0,0.0,0.3155271769358878
rs,RS,large,80-D,20,20,0.05,0.3155271769358878,1.411080432754498,0.0,0.0,0.3155271769358878
rs,RS,large,80-D,21,20,0.05,0.3155271769358878,1.411080432754498,0.0,0.0,0.3155271769358878
rs,RS,large,80-D,22,20,0.1,0.6128722703852965,1.8873031887253262,0.0,0.0,0.4220138224141944
rs,RS,large,80-D,23,20,0.1,0.6128722703852965,1.8873031887253262,0.0,0.0,0.4220138224141944
rs,RS,large,80-D,24,20,0.1,0.6128722703852965,1.8873031887253262,0.0,0.0,0.4220138224141944
rs,RS,large,80-D,25,20,0.1,0.6128722703852965,1.8873031887253262,0.0,0.0,0.4220138224141944
rs,RS,large,80-D,26,20,0.1,0.6128722703852965,1.8873031887253262,0.0,0.0,0.4220138224141944
rs,RS,large,80-D,27,20,0.1,0.6128722703852965,1.8873031887253262,0.0,0.0,0.4220138224141944
rs,RS,large,80-D,28,20,0.1,0.6128722703852965,1.8873031887253262,0.0,0.0,0.4220138224141944
rs,RS,large,80-D,29,20,0.1,0.6128722703852965,1.8873031887253262,0.0,0.0,0.4220138224141944
rs,RS,large,80-D,30,20,0.1,0.6128722703852965,1.8873031887253262,0.0,0.0,0.4220138224141944
rs,RS,large,80-D,31,20,0.1,0.6128722703852965,1.8873031887253262,0.0,0.0,0.4220138224141944
rs,RS,large,80-D,32,20,0.1,0.6128722703852965,1.8873031887253262,0.0,0.0,0.4220138224141944
rs,RS,large,80-D,33,20,0.1,0.6128722703852965,1.8873031887253262,0.0,0.0,0.4220138224141944
rs,RS,large,80-D,34,20,0.1,0.6128722703852965,1.8873031887253262,0.0,0.0,0.4220138224141944
rs,RS,large,80-D,35,20,0.1,0.6128722703852965,1.8873031887253262,0.0,0.0,0.4220138224141944
rs,RS,large,80-D,36,20,0.1,0.6128722703852965,1.8873031887253262,0.0,0.0,0.4220138224141944
rs,RS,large,80-D,37,20,0.1,0.6128722703852965,1.8873031887253262,0.0,0.0,0.4220138224141944
rs,RS,large,80-D,38,20,0.1,0.6128722703852965,1.8873031887253262,0.0,0.0,0.4220138224141944
rs,RS,large,80-D,39,20,0.1,0.6128722703852965,1.8873031887253262,0.0,0.0,0.4220138224141944
rs,RS,large,80-D,40,20,0.1,0.6128722703852965,1.8873031887253262,0.0,0.0,0.4220138224141944
rs,RS,large,80-D,41,20,0.1,0.6128722703852965,1.8873031887253262,0.0,0.0,0.4220138224141944
rs,RS,large,80-D,42,20,0.1,0.6128722703852965,1.8873031887253262,0.0,0.0,0.4220138224141944
rs,RS,large,80-D,43,20,0.1,0.6128722703852965,1.8873031887253262,0.0,0.0,0.4220138224141944
rs,RS,large,80-D,44,20,0.1,0.6128722703852965,1.8873031887253262,0.0,0.0,0.4220138224141944
rs,RS,large,80-D,45,20,0.1,0.6128722703852965,1.8873031887253262,0.0,0.0,0.4220138224141944
rs,RS,large,80-D,46,20,0.1,0.6128722703852965,1.8873031887253262,0.0,0.0,0.4220138224141944
rs,RS,large,80-D,47,20,0.1,0.6128722703852965,1.8873031887253262,0.0,0.0,0.4220138224141944
rs,RS,large,80-D,48,20,0.1,0.6128722703852965,1.8873031887253262,0.0,0.0,0.4220138224141944
rs,RS,large,80-D,49,20,0.1,0.6128722703852965,1.8873031887253262,0.0,0.0,0.4220138224141944
rs,RS,large,80-D,50,20,0.1,0.6128722703852965,1.8873031887253262,0.0,0.0,0.4220138224141944
rs,RS,large,80-D,51,20,0.1,0.6128722703852965,1.8873031887253262,0.0,0.0,0.4220138224141944
rs,RS,large,80-D,52,20,0.1,0.6128722703852965,1.8873031887253262,0.0,0.0,0.4220138224141944
rs,RS,large,80-D,53,20,0.1,0.6128722703852965,1.8873031887253262,0.0,0.0,0.4220138224141944
